TICKS,Net_recv,Net_sent
1697950030.66,175.11,4.18
1697950031.67,175.11,4.18
1697950032.67,175.11,4.18
1697950033.67,175.11,4.18
1697950034.67,175.11,4.18
1697950035.67,175.11,4.18
1697950036.67,175.11,4.18
1697950037.67,175.11,4.18
1697950038.68,175.11,4.18
1697950039.68,175.11,4.18
1697950040.68,175.11,4.18
1697950041.68,175.11,4.18
1697950042.68,175.11,4.18
1697950043.68,175.11,4.18
1697950044.68,175.11,4.18
1697950045.69,175.11,4.18
1697950046.69,175.11,4.18
1697950047.69,175.11,4.18
1697950048.69,175.11,4.18
1697950049.69,175.11,4.18
1697950050.69,175.11,4.18
1697950051.70,175.11,4.18
1697950052.70,175.11,4.18
1697950053.70,175.11,4.18
1697950054.70,175.11,4.18
1697950055.70,175.11,4.18
1697950056.70,175.11,4.18
1697950057.71,175.11,4.18
1697950058.71,175.11,4.18
1697950059.71,175.11,4.18
1697950060.71,175.11,4.18
1697950061.71,175.11,4.18
1697950062.71,175.11,4.18
1697950063.71,175.11,4.18
1697950064.72,175.11,4.18
1697950065.72,175.11,4.18
1697950066.72,175.11,4.18
1697950067.72,175.11,4.18
1697950068.72,175.11,4.18
1697950069.72,175.11,4.18
1697950070.73,175.11,4.18
1697950071.73,175.11,4.18
1697950072.73,175.11,4.18
1697950073.73,175.11,4.18
1697950074.73,175.11,4.18
1697950075.73,175.11,4.18
1697950076.73,175.11,4.18
1697950077.74,175.11,4.18
1697950078.74,175.11,4.18
1697950079.74,175.11,4.18
1697950080.74,175.11,4.18
1697950081.74,175.11,4.18
1697950082.74,175.11,4.18
1697950083.74,175.11,4.18
1697950084.75,175.11,4.18
1697950085.75,175.11,4.18
1697950086.75,175.11,4.18
1697950087.75,175.11,4.18
1697950088.75,175.11,4.18
1697950089.75,175.11,4.18
1697950090.75,175.11,4.18
1697950091.76,175.11,4.18
1697950092.76,175.11,4.18
1697950093.76,175.11,4.18
1697950094.76,175.11,4.19
1697950095.76,175.11,4.19
1697950096.76,175.11,4.19
1697950097.77,175.11,4.19
1697950098.77,175.12,4.19
1697950099.77,175.12,4.19
1697950100.77,175.12,4.19
1697950101.77,175.12,4.19
1697950102.77,175.12,4.19
1697950103.77,175.12,4.19
1697950104.78,175.12,4.19
1697950105.78,175.12,4.19
1697950106.78,175.12,4.19
1697950107.78,175.12,4.19
1697950108.78,175.12,4.19
1697950109.78,175.12,4.19
1697950110.78,175.12,4.19
1697950111.79,175.12,4.19
1697950112.79,175.12,4.19
1697950113.79,175.12,4.19
1697950114.79,175.12,4.19
1697950115.79,175.12,4.19
1697950116.79,175.12,4.19
1697950117.80,175.12,4.19
1697950118.80,175.12,4.19
1697950119.80,175.12,4.19
1697950120.80,175.12,4.19
1697950121.80,175.12,4.19
1697950122.80,175.12,4.19
1697950123.81,175.12,4.19
1697950124.81,175.12,4.19
1697950125.81,175.12,4.19
1697950126.81,175.12,4.19
1697950127.81,175.12,4.19
1697950128.81,175.12,4.19
1697950129.81,175.12,4.19
1697950130.82,175.12,4.19
1697950131.82,175.12,4.19
1697950132.82,175.12,4.19
1697950133.82,175.12,4.19
1697950134.82,175.12,4.19
1697950135.82,175.12,4.19
1697950136.82,175.12,4.19
1697950137.83,175.12,4.19
1697950138.83,175.12,4.19
1697950139.83,175.12,4.19
1697950140.83,175.12,4.19
1697950141.83,175.12,4.19
1697950142.83,175.12,4.19
1697950143.84,175.12,4.19
1697950144.84,175.12,4.19
1697950145.84,175.12,4.19
1697950146.84,175.12,4.19
1697950147.84,175.12,4.19
1697950148.84,175.12,4.19
1697950149.85,175.12,4.19
1697950150.85,175.12,4.19
1697950151.85,175.12,4.19
1697950152.85,175.12,4.19
1697950153.85,175.12,4.19
1697950154.85,175.12,4.19
1697950155.85,175.12,4.19
1697950156.86,175.12,4.19
1697950157.86,175.12,4.19
1697950158.86,175.12,4.19
1697950159.86,175.12,4.19
1697950160.86,175.12,4.19
1697950161.86,175.12,4.19
1697950162.87,175.12,4.19
1697950163.87,175.12,4.19
1697950164.87,175.12,4.19
1697950165.87,175.12,4.19
1697950166.87,175.12,4.19
1697950167.87,175.12,4.19
1697950168.87,175.12,4.19
1697950169.88,175.12,4.19
1697950170.88,175.12,4.19
1697950171.88,175.12,4.19
1697950172.88,175.12,4.19
1697950173.88,175.12,4.19
1697950174.88,175.12,4.19
1697950175.89,175.12,4.19
1697950176.89,175.12,4.19
1697950177.89,175.12,4.19
1697950178.89,175.12,4.19
1697950179.89,175.12,4.19
1697950180.89,175.12,4.19
1697950181.89,175.12,4.19
1697950182.90,175.12,4.19
1697950183.90,175.12,4.19
1697950184.90,175.12,4.19
1697950185.90,175.12,4.19
1697950186.90,175.12,4.19
1697950187.90,175.12,4.19
1697950188.91,175.12,4.19
1697950189.91,175.12,4.19
1697950190.91,175.12,4.19
1697950191.91,175.12,4.19
1697950192.91,175.12,4.19
1697950193.91,175.12,4.19
1697950194.91,175.12,4.19
1697950195.92,175.12,4.19
1697950196.92,175.12,4.19
1697950197.92,175.12,4.19
1697950198.92,175.12,4.19
1697950199.92,175.12,4.19
1697950200.92,175.12,4.19
1697950201.93,175.12,4.19
1697950202.93,175.12,4.19
1697950203.93,175.12,4.19
1697950204.93,175.12,4.19
1697950205.93,175.12,4.19
1697950206.93,175.12,4.19
1697950207.94,175.12,4.19
1697950208.94,175.12,4.19
1697950209.94,175.12,4.19
1697950210.94,175.12,4.19
1697950211.94,175.12,4.19
1697950212.94,175.12,4.19
1697950213.94,175.12,4.19
1697950214.95,175.12,4.19
1697950215.95,175.12,4.19
1697950216.95,175.12,4.19
1697950217.95,175.12,4.19
1697950218.95,175.12,4.19
1697950219.95,175.12,4.19
1697950220.96,175.12,4.19
1697950221.96,175.12,4.19
1697950222.96,175.12,4.19
1697950223.96,175.12,4.19
1697950224.96,175.12,4.19
1697950225.96,175.12,4.19
1697950226.96,175.12,4.19
1697950227.97,175.12,4.19
1697950228.97,175.12,4.19
1697950229.97,175.12,4.19
1697950230.97,175.12,4.19
1697950231.97,175.12,4.19
1697950232.97,175.12,4.19
1697950233.97,175.12,4.20
1697950234.98,175.12,4.20
1697950235.98,175.13,4.20
1697950236.98,175.13,4.20
1697950237.98,175.13,4.20
1697950238.98,175.13,4.20
1697950239.98,175.13,4.20
1697950240.98,175.13,4.20
1697950241.99,175.13,4.20
1697950242.99,175.13,4.20
1697950243.99,175.13,4.20
1697950244.99,175.13,4.20
1697950245.99,175.13,4.20
1697950246.99,175.13,4.20
1697950247.99,175.13,4.20
1697950248.99,175.13,4.20
1697950250.00,175.13,4.20
1697950251.00,175.13,4.20
1697950252.00,175.13,4.20
1697950253.00,175.13,4.20
1697950254.00,175.13,4.20
1697950255.00,175.13,4.20
1697950256.01,175.13,4.20
1697950257.01,175.13,4.20
1697950258.01,175.13,4.20
1697950259.01,175.13,4.20
1697950260.01,175.13,4.20
1697950261.01,175.13,4.20
1697950262.01,175.13,4.20
1697950263.02,175.13,4.20
1697950264.02,175.13,4.20
1697950265.02,175.13,4.20
1697950266.02,175.13,4.20
1697950267.02,175.13,4.20
1697950268.02,175.13,4.20
1697950269.02,175.13,4.20
1697950270.03,175.13,4.20
1697950271.03,175.13,4.20
1697950272.03,175.13,4.20
1697950273.03,175.13,4.20
1697950274.03,175.13,4.20
1697950275.03,175.13,4.20
1697950276.04,175.13,4.20
1697950277.04,175.13,4.20
1697950278.04,175.13,4.20
1697950279.04,175.13,4.20
1697950280.04,175.13,4.20
1697950281.04,175.13,4.20
1697950282.04,175.13,4.20
1697950283.05,175.13,4.20
1697950284.05,175.13,4.20
1697950285.05,175.13,4.20
1697950286.05,175.13,4.20
1697950287.05,175.13,4.20
1697950288.05,175.13,4.20
1697950289.05,175.13,4.20
1697950290.06,175.13,4.20
1697950291.06,175.13,4.20
1697950292.06,175.13,4.20
1697950293.06,175.13,4.20
1697950294.06,175.13,4.20
1697950295.06,175.13,4.20
1697950296.06,175.13,4.20
1697950297.07,175.13,4.20
1697950298.07,175.13,4.20
1697950299.07,175.13,4.20
1697950300.07,175.13,4.20
1697950301.07,175.13,4.20
1697950302.07,175.13,4.20
1697950303.07,175.13,4.20
1697950304.08,175.13,4.20
1697950305.08,175.13,4.20
1697950306.08,175.13,4.20
1697950307.08,175.13,4.20
1697950308.08,175.13,4.20
1697950309.08,175.13,4.20
1697950310.09,175.13,4.20
1697950311.09,175.13,4.20
1697950312.09,175.13,4.20
1697950313.09,175.13,4.20
1697950314.09,175.13,4.20
1697950315.09,175.13,4.20
1697950316.10,175.13,4.20
1697950317.10,175.13,4.20
1697950318.10,175.13,4.20
1697950319.10,175.13,4.20
1697950320.10,175.13,4.20
1697950321.10,175.13,4.20
1697950322.10,175.13,4.21
1697950323.11,175.13,4.21
1697950324.11,175.13,4.21
1697950325.11,175.13,4.21
1697950326.11,175.13,4.21
1697950327.11,175.13,4.21
1697950328.11,175.13,4.21
1697950329.12,175.13,4.21
1697950330.12,175.13,4.21
1697950331.12,175.13,4.21
1697950332.12,175.13,4.21
1697950333.12,175.13,4.21
1697950334.12,175.13,4.21
1697950335.13,175.13,4.21
1697950336.13,175.13,4.21
1697950337.13,175.13,4.21
1697950338.13,175.13,4.21
1697950339.13,175.13,4.21
1697950340.13,175.13,4.21
1697950341.13,175.13,4.21
1697950342.14,175.13,4.21
1697950343.14,175.13,4.21
1697950344.14,175.13,4.21
1697950345.14,175.13,4.21
1697950346.14,175.13,4.21
1697950347.14,175.14,4.21
1697950348.14,175.14,4.21
1697950349.15,175.14,4.21
1697950350.15,175.14,4.21
1697950351.15,175.14,4.21
1697950352.15,175.14,4.21
1697950353.15,175.14,4.21
1697950354.15,175.14,4.21
1697950355.15,175.14,4.21
1697950356.15,175.14,4.21
1697950357.15,175.14,4.21
1697950358.16,175.14,4.21
1697950359.16,175.14,4.21
1697950360.16,175.14,4.21
1697950361.16,175.14,4.21
1697950362.16,175.14,4.21
1697950363.16,175.14,4.21
1697950364.16,175.14,4.21
1697950365.17,175.14,4.21
1697950366.17,175.14,4.21
1697950367.17,175.14,4.21
1697950368.17,175.14,4.21
1697950369.17,175.14,4.21
1697950370.17,175.14,4.21
1697950371.18,175.14,4.21
1697950372.18,175.14,4.21
1697950373.18,175.14,4.21
1697950374.18,175.14,4.21
1697950375.18,175.14,4.21
1697950376.18,175.14,4.21
1697950377.18,175.14,4.21
1697950378.19,175.14,4.21
1697950379.19,175.14,4.21
1697950380.19,175.14,4.21
1697950381.19,175.14,4.21
1697950382.19,175.14,4.21
1697950383.19,175.14,4.21
1697950384.20,175.14,4.21
1697950385.20,175.14,4.21
1697950386.20,175.14,4.21
1697950387.20,175.14,4.21
1697950388.20,175.14,4.21
1697950389.20,175.14,4.21
1697950390.21,175.14,4.21
1697950391.21,175.14,4.21
1697950392.21,175.14,4.21
1697950393.21,175.14,4.21
1697950394.21,175.14,4.21
1697950395.21,175.14,4.21
1697950396.21,175.14,4.21
1697950397.21,175.14,4.21
1697950398.22,175.14,4.21
1697950399.22,175.14,4.21
1697950400.22,175.14,4.21
1697950401.22,175.14,4.21
1697950402.22,175.14,4.21
1697950403.22,175.14,4.21
1697950404.22,175.14,4.21
1697950405.22,175.14,4.21
1697950406.23,175.14,4.21
1697950407.23,175.14,4.21
1697950408.23,175.14,4.21
1697950409.23,175.14,4.21
1697950410.23,175.14,4.21
1697950411.23,175.14,4.21
1697950412.23,175.14,4.21
1697950413.24,175.14,4.21
1697950414.24,175.14,4.21
1697950415.24,175.14,4.21
1697950416.24,175.14,4.21
1697950417.24,175.14,4.21
1697950418.24,175.14,4.21
1697950419.25,175.14,4.21
1697950420.25,175.14,4.21
1697950421.25,175.14,4.21
1697950422.25,175.14,4.21
1697950423.25,175.14,4.21
1697950424.25,175.14,4.21
1697950425.26,175.14,4.21
1697950426.26,175.14,4.21
1697950427.26,175.14,4.21
1697950428.26,175.14,4.21
1697950429.26,175.14,4.21
1697950430.26,175.14,4.21
1697950431.26,175.14,4.21
1697950432.27,175.14,4.21
1697950433.27,175.14,4.21
1697950434.27,175.14,4.21
1697950435.27,175.14,4.21
1697950436.27,175.14,4.21
1697950437.27,175.14,4.21
1697950438.27,175.14,4.21
1697950439.28,175.14,4.21
1697950440.28,175.14,4.21
1697950441.28,175.14,4.21
