TICKS,CPU%,Memper%,Net_recv,Net_sent
1696922757.78,4.00,34.10,352.85,14.84
1696922759.29,4.00,34.10,352.85,14.84
1696922760.79,5.90,33.80,352.85,14.84
1696922762.29,0.00,33.80,352.85,14.84
1696922763.79,2.00,33.90,352.85,14.84
1696922765.30,2.00,33.90,352.85,14.84
1696922766.80,4.00,34.00,352.85,14.84
1696922768.30,4.00,34.00,352.85,14.84
1696922769.80,15.80,34.10,352.85,14.84
1696922771.30,4.00,34.20,352.85,14.84
1696922772.81,4.00,34.20,352.85,14.84
1696922774.31,2.00,34.20,352.85,14.84
1696922775.81,4.00,34.20,352.85,14.84
1696922777.31,0.00,33.90,352.85,14.84
1696922778.82,2.00,33.90,352.85,14.84
1696922780.32,0.00,33.90,352.85,14.84
1696922781.82,22.60,34.00,352.85,14.84
1696922783.32,0.00,34.10,352.85,14.84
1696922784.83,14.00,34.10,352.85,14.84
1696922786.33,2.00,34.10,352.85,14.84
1696922787.83,4.00,34.10,352.85,14.84
1696922789.34,0.00,34.10,352.85,14.84
1696922790.84,10.00,34.10,352.85,14.84
1696922792.34,2.00,34.10,352.85,14.84
1696922793.84,2.00,34.10,352.85,14.84
1696922795.35,0.00,34.10,352.85,14.84
1696922796.85,2.00,34.10,352.85,14.84
1696922798.35,0.00,34.10,352.85,14.84
1696922799.86,12.10,34.20,352.85,14.84
1696922801.36,2.00,34.20,352.85,14.84
1696922802.86,6.10,34.20,352.85,14.84
1696922804.36,2.00,34.20,352.85,14.84
1696922805.87,6.00,34.20,352.85,14.84
1696922807.37,0.00,34.20,352.85,14.84
1696922808.87,4.00,34.20,352.85,14.84
1696922810.38,0.00,34.20,352.85,14.84
1696922811.88,3.90,34.20,352.85,14.84
1696922813.38,0.00,34.20,352.85,14.84
1696922814.89,10.20,34.20,352.85,14.84
1696922816.39,2.00,34.20,352.85,14.84
1696922817.89,2.00,34.20,352.85,14.84
1696922819.39,2.00,34.20,352.85,14.84
1696922820.90,8.10,33.90,352.85,14.84
1696922822.40,0.00,33.90,352.85,14.84
1696922823.90,6.00,34.00,352.85,14.84
1696922825.41,0.00,34.10,352.85,14.84
1696922826.91,6.00,34.10,352.85,14.84
1696922828.41,2.00,34.10,352.85,14.84
1696922829.91,14.20,34.10,352.85,14.84
1696922831.42,2.00,34.10,352.85,14.84
1696922832.92,7.90,34.10,352.85,14.84
1696922834.42,0.00,34.10,352.85,14.84
1696922835.92,7.80,33.90,352.85,14.84
1696922837.43,2.00,33.90,352.85,14.84
1696922838.93,2.00,34.00,352.85,14.84
1696922840.43,0.00,34.00,352.85,14.84
1696922841.94,6.00,34.10,352.85,14.84
1696922843.44,0.00,34.10,352.85,14.84
1696922844.94,10.30,34.30,352.85,14.84
1696922846.45,3.90,34.20,352.85,14.84
1696922847.95,2.10,34.30,352.85,14.84
1696922849.45,2.00,34.30,352.85,14.84
1696922850.95,25.00,34.20,352.85,14.84
1696922852.45,2.00,34.20,352.85,14.84
1696922853.96,3.90,34.20,352.85,14.84
1696922855.46,2.00,34.20,352.85,14.84
1696922856.96,2.00,33.90,352.85,14.84
1696922858.47,2.00,33.90,352.85,14.84
1696922859.97,10.20,33.90,352.85,14.84
1696922861.47,4.00,34.00,352.85,14.84
1696922862.97,6.00,34.10,352.85,14.84
1696922864.48,2.00,34.00,352.85,14.84
1696922865.98,6.20,34.10,352.85,14.84
1696922867.48,2.00,34.10,352.85,14.84
1696922868.99,6.10,34.10,352.85,14.84
1696922870.49,2.00,34.10,352.85,14.84
1696922871.99,6.00,34.10,352.85,14.84
1696922873.49,0.00,34.10,352.85,14.84
1696922875.00,14.20,34.10,352.85,14.84
1696922876.50,4.00,34.10,352.85,14.84
1696922878.00,6.00,34.00,352.85,14.84
1696922879.51,2.00,34.10,352.85,14.84
1696922881.01,10.00,33.80,352.85,14.84
1696922882.51,2.00,33.90,352.85,14.84
1696922884.01,7.80,33.90,352.85,14.84
1696922885.52,4.00,34.00,352.85,14.84
1696922887.02,4.00,34.10,352.85,14.84
1696922888.53,0.00,34.00,352.85,14.84
1696922890.03,13.90,34.00,352.85,14.84
1696922891.53,0.00,34.10,352.85,14.84
1696922893.03,2.10,34.10,352.85,14.84
1696922894.54,2.00,34.10,352.85,14.84
1696922896.04,8.10,34.10,352.85,14.84
1696922897.54,2.00,34.10,352.85,14.84
1696922899.05,6.00,34.10,352.85,14.84
1696922900.55,2.00,34.10,352.85,14.84
1696922902.05,0.00,34.10,352.85,14.84
1696922903.55,0.00,34.10,352.85,14.84
1696922905.06,13.80,34.10,352.85,14.84
1696922906.56,2.00,34.10,352.85,14.84
1696922908.06,4.00,34.10,352.85,14.84
1696922909.56,2.00,34.10,352.85,14.84
1696922911.07,6.10,33.90,352.85,14.84
1696922912.57,2.00,33.90,352.85,14.84
1696922914.07,5.80,33.90,352.85,14.84
1696922915.57,0.00,33.90,352.85,14.84
1696922917.07,4.00,33.90,352.85,14.84
1696922918.58,2.00,34.00,352.85,14.84
1696922920.08,34.20,34.10,352.85,14.84
1696922921.58,0.00,34.10,352.85,14.84
1696922923.08,2.00,34.20,352.85,14.84
1696922924.59,2.00,34.20,352.85,14.84
1696922926.09,10.10,33.90,352.85,14.84
1696922927.59,2.00,34.00,352.85,14.84
1696922929.10,4.00,34.00,352.85,14.84
1696922930.60,2.00,34.00,352.85,14.84
1696922932.10,5.90,34.10,352.85,14.84
1696922933.60,2.00,34.10,352.85,14.84
1696922935.11,12.10,34.10,352.85,14.84
1696922936.61,0.00,34.10,352.85,14.84
1696922938.11,4.00,34.10,352.85,14.84
1696922939.61,2.00,34.10,352.85,14.84
1696922941.12,10.00,34.10,352.85,14.84
1696922942.62,2.00,34.10,352.85,14.84
1696922944.12,4.00,34.10,352.85,14.84
1696922945.62,0.00,34.10,352.85,14.84
1696922947.13,7.90,34.10,352.85,14.84
1696922948.63,0.00,34.10,352.85,14.84
1696922950.13,12.00,33.90,352.85,14.84
1696922951.63,2.00,34.00,352.85,14.84
1696922953.14,6.00,34.00,352.85,14.84
1696922954.64,0.00,34.00,352.85,14.84
1696922956.14,8.10,34.10,352.85,14.84
1696922957.65,0.00,34.10,352.85,14.84
1696922959.15,5.90,34.10,352.85,14.84
1696922960.65,0.00,34.20,352.85,14.84
1696922962.15,4.00,33.90,352.85,14.84
1696922963.66,2.00,34.00,352.85,14.84
1696922965.16,12.00,34.10,352.85,14.84
1696922966.66,0.00,34.10,352.85,14.84
1696922968.17,2.00,34.10,352.85,14.84
1696922969.67,0.00,34.10,352.85,14.84
1696922971.17,8.00,34.20,352.85,14.84
1696922972.67,2.00,34.20,352.85,14.84
1696922974.18,2.00,34.20,352.85,14.84
1696922975.68,0.00,33.90,352.85,14.84
1696922977.18,5.90,34.00,352.85,14.84
1696922978.69,0.00,34.00,352.85,14.84
1696922980.19,11.90,34.10,352.85,14.84
1696922981.69,0.00,34.10,352.85,14.84
1696922983.19,5.90,34.10,352.85,14.84
1696922984.70,0.00,34.10,352.85,14.84
1696922986.20,8.00,34.20,352.85,14.84
1696922987.70,2.00,33.90,352.85,14.84
1696922989.20,20.80,34.00,352.85,14.84
1696922990.71,2.00,34.00,352.85,14.84
1696922992.21,5.90,34.00,352.85,14.84
1696922993.71,2.00,34.00,352.85,14.84
1696922995.21,10.00,34.10,352.85,14.84
1696922996.72,2.00,34.10,352.85,14.84
1696922998.22,3.90,34.10,352.85,14.84
1696922999.72,0.00,34.10,352.85,14.84
1696923001.22,8.00,34.20,352.85,14.84
1696923002.73,2.00,34.20,352.85,14.84
1696923004.23,4.00,34.20,352.85,14.84
1696923005.73,0.00,34.20,352.85,14.84
1696923007.23,0.00,34.00,352.85,14.84
1696923008.74,2.00,34.00,352.85,14.84
1696923010.24,11.90,34.00,352.85,14.84
1696923011.74,0.00,34.10,352.85,14.84
1696923013.24,5.90,34.10,352.85,14.84
1696923014.75,0.00,34.10,352.85,14.84
1696923016.25,6.10,33.80,352.85,14.84
1696923017.75,2.00,33.80,352.85,14.84
1696923019.25,6.00,33.80,352.85,14.84
1696923020.76,0.00,33.80,352.85,14.84
1696923022.26,4.00,33.90,352.85,14.84
1696923023.76,0.00,33.90,352.85,14.84
1696923025.27,12.00,34.00,352.85,14.84
1696923026.77,0.00,34.10,352.85,14.84
1696923028.27,6.00,34.10,352.85,14.84
1696923029.77,0.00,34.10,352.85,14.84
1696923031.28,8.00,34.10,352.85,14.84
1696923032.78,2.00,34.10,352.85,14.84
1696923034.28,6.00,34.10,352.85,14.84
1696923035.78,0.00,34.10,352.85,14.84
1696923037.29,5.90,33.90,352.85,14.84
1696923038.79,2.00,33.90,352.85,14.84
1696923040.29,14.00,34.00,352.85,14.84
1696923041.80,0.00,34.10,352.85,14.84
1696923043.30,4.00,34.10,352.85,14.84
1696923044.80,4.00,34.10,352.85,14.84
1696923046.30,8.10,33.90,352.85,14.84
1696923047.81,2.00,33.90,352.85,14.84
1696923049.31,2.00,33.90,352.85,14.84
1696923050.81,0.00,33.90,352.85,14.84
1696923052.31,6.00,34.00,352.85,14.84
1696923053.82,0.00,34.00,352.85,14.84
1696923055.32,10.00,34.00,352.85,14.84
1696923056.82,0.00,34.10,352.85,14.84
1696923058.32,24.20,34.20,352.85,14.84
1696923059.83,6.00,34.20,352.85,14.84
1696923061.33,11.80,33.90,352.85,14.84
1696923062.83,0.00,33.90,352.85,14.84
1696923064.33,6.00,33.90,352.85,14.84
1696923065.84,0.00,33.90,352.85,14.84
1696923067.34,2.00,33.90,352.85,14.84
1696923068.84,2.00,34.00,352.85,14.84
1696923070.35,4.00,34.00,352.85,14.84
1696923071.85,0.00,34.10,352.85,14.84
1696923073.35,2.00,34.10,352.85,14.84
1696923074.85,8.00,34.10,352.85,14.84
1696923076.36,7.90,34.10,352.85,14.84
1696923077.86,0.00,34.10,352.85,14.84
1696923079.36,4.00,34.10,352.85,14.84
1696923080.86,8.00,33.80,352.85,14.84
1696923082.37,5.90,33.90,352.85,14.84
1696923083.87,2.00,33.90,352.85,14.84
1696923085.37,6.00,33.90,352.85,14.84
1696923086.87,4.00,33.90,352.85,14.84
1696923088.38,4.00,33.90,352.85,14.84
1696923089.88,10.00,34.00,352.85,14.84
1696923091.38,6.00,34.00,352.85,14.84
1696923092.89,0.00,34.00,352.85,14.84
1696923094.39,6.00,34.00,352.85,14.84
1696923095.89,4.00,34.00,352.85,14.84
1696923097.39,7.90,34.00,352.85,14.84
1696923098.90,2.00,34.00,352.85,14.84
1696923100.40,6.00,34.00,352.85,14.84
1696923101.90,0.00,34.00,352.85,14.84
1696923103.40,4.00,34.10,352.85,14.84
1696923104.91,8.10,34.10,352.85,14.84
1696923106.41,4.00,34.10,352.85,14.84
1696923107.91,4.00,34.10,352.85,14.84
1696923109.42,7.90,34.10,352.85,14.84
1696923110.92,4.00,33.90,352.85,14.84
1696923112.42,6.00,33.90,352.85,14.84
1696923113.92,2.00,34.00,352.85,14.84
1696923115.43,3.90,33.80,352.85,14.84
1696923116.93,0.00,33.80,352.85,14.84
1696923118.43,4.00,33.90,352.85,14.84
1696923119.93,11.80,33.90,352.85,14.84
1696923121.44,4.00,33.90,352.85,14.84
1696923122.94,2.00,34.00,352.85,14.84
1696923124.44,5.90,34.00,352.85,14.84
1696923125.94,4.00,34.00,352.85,14.84
1696923127.45,25.90,34.00,352.85,14.84
1696923128.95,2.00,34.00,352.85,14.84
1696923130.45,7.90,34.00,352.85,14.84
1696923131.95,2.00,34.00,352.85,14.84
1696923133.46,2.00,34.00,352.85,14.84
1696923134.96,9.90,33.80,352.85,14.84
1696923136.46,6.00,33.90,352.85,14.84
1696923137.96,2.00,34.00,352.85,14.84
1696923139.47,6.00,34.10,352.85,14.84
1696923140.97,7.90,34.10,352.85,14.84
1696923142.47,4.00,33.90,352.85,14.84
1696923143.98,0.00,33.90,352.85,14.84
1696923145.48,4.00,34.00,352.85,14.84
1696923146.98,2.00,34.10,352.85,14.84
1696923148.49,6.00,34.10,352.85,14.84
1696923149.99,10.00,34.10,352.85,14.84
1696923151.49,4.00,33.90,352.85,14.84
1696923152.99,2.00,33.90,352.85,14.84
1696923154.50,7.90,34.00,352.85,14.84
1696923156.00,67.90,34.00,352.85,14.84
1696923157.50,108.20,34.10,352.85,14.84
1696923159.01,103.90,34.10,352.85,14.84
1696923160.53,106.10,34.10,352.85,14.84
1696923162.05,103.90,34.10,352.85,14.84
1696923163.56,108.20,34.10,352.85,14.84
1696923165.08,106.50,33.80,352.85,14.84
1696923166.59,107.80,33.80,352.85,14.84
1696923168.11,104.20,33.80,352.85,14.84
1696923169.62,106.10,33.80,352.85,14.84
1696923171.12,108.20,33.80,352.85,14.84
1696923172.64,104.10,33.80,352.85,14.84
1696923174.15,113.60,33.80,352.85,14.84
1696923175.67,106.40,33.90,352.85,14.84
1696923177.18,69.70,34.00,352.85,14.84
1696923178.68,7.90,34.10,352.85,14.84
1696923180.18,8.10,34.10,352.85,14.84
1696923181.69,6.00,34.10,352.85,14.84
1696923183.19,0.00,34.10,352.85,14.84
1696923184.69,4.00,33.80,352.85,14.84
1696923186.19,4.00,34.00,352.85,14.84
1696923187.70,4.00,34.00,352.85,14.84
1696923189.20,0.00,34.00,352.85,14.84
1696923190.70,4.00,34.00,352.85,14.84
1696923192.20,0.00,34.10,352.85,14.84
1696923193.71,4.00,34.10,352.85,14.84
1696923195.21,9.80,34.20,352.85,14.84
1696923196.71,26.00,34.20,352.85,14.84
1696923198.21,0.00,34.20,352.85,14.84
1696923199.72,2.00,34.10,352.85,14.84
1696923201.22,4.00,33.90,352.85,14.84
1696923202.72,2.00,33.90,352.85,14.84
1696923204.22,3.80,33.90,352.85,14.84
1696923205.73,0.00,33.90,352.85,14.84
1696923207.23,2.00,33.90,352.85,14.84
1696923208.73,6.00,33.90,352.85,14.84
1696923210.24,10.10,34.00,352.85,14.84
1696923211.74,4.00,34.00,352.85,14.84
1696923213.24,0.00,34.00,352.85,14.84
1696923214.74,4.00,34.00,352.85,14.84
1696923216.25,4.00,34.00,352.85,14.84
1696923217.75,4.00,34.00,352.85,14.84
1696923219.25,0.00,34.00,352.85,14.84
1696923220.75,6.00,34.10,352.85,14.84
1696923222.26,0.00,34.10,352.85,14.84
1696923223.76,2.00,34.10,352.85,14.84
1696923225.26,6.10,34.10,352.85,14.84
1696923226.77,2.00,34.10,352.85,14.84
1696923228.27,2.00,34.10,352.85,14.84
1696923229.77,5.90,34.00,352.85,14.84
1696923231.27,5.90,34.00,352.85,14.84
1696923232.78,2.00,34.20,352.85,14.84
1696923234.28,2.00,34.10,352.85,14.84
1696923235.78,0.00,34.10,352.85,14.84
1696923237.29,0.00,33.80,352.85,14.84
1696923238.79,4.00,33.90,352.85,14.84
1696923240.29,8.00,33.90,352.85,14.84
1696923241.80,2.00,34.00,352.85,14.84
1696923243.30,2.00,34.00,352.85,14.84
1696923244.80,2.00,34.00,352.85,14.84
1696923246.30,7.90,34.00,352.85,14.84
1696923247.81,4.00,34.00,352.85,14.84
1696923249.31,2.00,34.00,352.85,14.84
1696923250.81,2.00,34.00,352.85,14.84
1696923252.32,2.00,34.00,352.85,14.84
1696923253.82,4.00,34.10,352.85,14.84
1696923255.32,9.80,34.10,352.85,14.84
1696923256.82,6.00,34.10,352.85,14.84
1696923258.33,0.00,34.10,352.85,14.84
1696923259.83,2.00,33.80,352.85,14.84
1696923261.33,4.10,33.90,352.85,14.84
1696923262.83,4.00,34.00,352.85,14.84
1696923264.34,0.00,34.00,352.85,14.84
1696923265.84,18.90,34.00,352.85,14.84
1696923267.34,0.00,34.10,352.85,14.84
1696923268.85,4.00,34.10,352.85,14.84
1696923270.35,6.00,34.10,352.85,14.84
1696923271.85,4.00,33.90,352.85,14.84
1696923273.35,0.00,33.90,352.85,14.84
1696923274.86,11.90,33.90,352.85,14.84
1696923276.36,8.00,33.90,352.85,14.84
1696923277.86,2.00,34.00,352.85,14.84
1696923279.36,2.00,34.00,352.85,14.84
1696923280.87,4.00,34.00,352.85,14.84
1696923282.37,0.00,34.00,352.85,14.84
1696923283.87,2.10,34.00,352.85,14.84
1696923285.37,2.00,34.00,352.85,14.84
1696923286.87,6.00,34.00,352.85,14.84
1696923288.38,2.00,33.80,352.85,14.84
1696923289.88,13.90,33.90,352.85,14.84
1696923291.39,4.00,33.90,352.85,14.84
1696923292.89,3.90,33.90,352.85,14.84
1696923294.39,0.00,33.90,352.85,14.84
1696923295.89,6.00,34.00,352.85,14.84
1696923297.39,2.00,34.00,352.85,14.84
1696923298.90,5.80,33.80,352.85,14.84
1696923300.40,2.00,33.80,352.85,14.84
1696923301.90,5.90,33.80,352.85,14.84
1696923303.40,2.00,33.80,352.85,14.84
1696923304.91,12.00,33.90,352.85,14.84
1696923306.41,2.00,33.90,352.85,14.84
1696923307.91,5.90,34.00,352.85,14.84
1696923309.42,2.00,34.00,352.85,14.84
1696923310.92,8.00,34.00,352.85,14.84
1696923312.42,2.00,34.00,352.85,14.84
1696923313.92,6.00,34.10,352.85,14.84
1696923315.43,2.00,34.10,352.85,14.84
1696923316.93,2.00,34.10,352.85,14.84
1696923318.43,0.00,34.10,352.85,14.84
1696923319.93,12.10,34.10,352.85,14.84
1696923321.44,2.00,34.10,352.85,14.84
1696923322.94,7.90,34.10,352.85,14.84
1696923324.44,4.00,34.10,352.85,14.84
1696923325.94,12.00,34.10,352.85,14.84
1696923327.45,2.00,34.10,352.85,14.84
1696923328.95,4.00,34.10,352.85,14.84
1696923330.45,2.00,34.10,352.85,14.84
1696923331.96,4.00,34.10,352.85,14.84
1696923333.46,0.00,34.10,352.85,14.84
1696923334.96,31.00,34.20,352.85,14.84
1696923336.46,0.00,34.20,352.85,14.84
1696923337.97,5.90,34.20,352.85,14.84
1696923339.47,0.00,33.80,352.85,14.84
1696923340.97,11.80,33.90,352.85,14.84
1696923342.48,2.00,33.90,352.85,14.84
1696923343.98,2.00,33.90,352.85,14.84
1696923345.48,2.00,33.90,352.85,14.84
1696923346.99,3.90,33.90,352.85,14.84
1696923348.49,2.00,33.90,352.85,14.84
1696923349.99,14.00,33.90,352.85,14.84
1696923351.49,4.00,33.90,352.85,14.84
1696923353.00,4.00,34.00,352.85,14.84
1696923354.50,0.00,34.00,352.85,14.84
1696923356.00,10.00,34.00,352.85,14.84
1696923357.50,0.00,34.00,352.85,14.84
1696923359.01,6.00,34.00,352.85,14.84
1696923360.51,2.00,34.10,352.85,14.84
1696923362.01,5.90,33.80,352.85,14.84
1696923363.51,2.00,33.80,352.85,14.84
1696923365.02,10.00,33.90,352.85,14.84
1696923366.52,2.00,34.00,352.85,14.84
1696923368.02,11.60,34.00,352.85,14.84
1696923369.53,4.00,34.00,352.85,14.84
1696923371.03,11.90,34.10,352.85,14.84
1696923372.53,0.00,34.10,352.85,14.84
1696923374.03,2.00,34.10,352.85,14.84
1696923375.54,0.00,34.10,352.85,14.84
1696923377.04,3.90,34.10,352.85,14.84
1696923378.54,0.00,34.10,352.85,14.84
1696923380.04,14.00,33.80,352.85,14.84
1696923381.55,0.00,33.90,352.85,14.84
1696923383.05,6.00,33.90,352.85,14.84
1696923384.55,2.00,33.90,352.85,14.84
1696923386.05,11.80,33.90,352.85,14.84
1696923387.56,2.00,33.90,352.85,14.84
1696923389.06,6.00,33.90,352.85,14.84
1696923390.56,0.00,34.00,352.85,14.84
1696923392.06,2.00,34.00,352.85,14.84
1696923393.57,0.00,34.00,352.85,14.84
1696923395.07,10.20,34.00,352.85,14.84
1696923396.57,0.00,34.10,352.85,14.84
1696923398.07,2.00,34.10,352.85,14.84
1696923399.58,2.00,34.10,352.85,14.84
1696923401.08,8.10,34.10,352.85,14.84
1696923402.58,0.00,34.10,352.85,14.84
1696923404.08,22.50,34.10,352.85,14.84
1696923405.58,0.00,34.10,352.85,14.84
1696923407.09,4.00,34.10,352.85,14.84
1696923408.59,2.00,34.10,352.85,14.84
1696923410.09,10.20,34.20,352.85,14.84
1696923411.59,0.00,33.80,352.85,14.84
1696923413.10,6.20,34.10,352.85,14.84
1696923414.60,2.00,34.10,352.85,14.84
1696923416.10,6.10,34.10,352.85,14.84
1696923417.60,0.00,33.80,352.85,14.84
1696923419.11,4.00,33.80,352.85,14.84
1696923420.61,4.00,33.80,352.85,14.84
1696923422.11,7.90,33.90,352.85,14.84
1696923423.62,2.00,33.90,352.85,14.84
1696923425.12,10.20,34.00,352.85,14.84
1696923426.62,2.00,34.00,352.85,14.84
1696923428.12,4.00,34.10,352.85,14.84
1696923429.63,4.00,34.10,352.85,14.84
1696923431.13,6.20,34.10,352.85,14.84
1696923432.63,0.00,34.10,352.85,14.84
1696923434.13,2.00,34.10,352.85,14.84
1696923435.64,2.00,34.10,352.85,14.84
1696923437.14,4.00,33.80,352.85,14.84
1696923438.64,0.00,33.90,352.85,14.84
1696923440.14,10.20,33.90,352.85,14.84
1696923441.65,0.00,33.90,352.85,14.84
1696923443.15,2.00,34.00,352.85,14.84
1696923444.65,2.00,34.00,352.85,14.84
1696923446.15,8.10,34.00,352.85,14.84
1696923447.66,0.00,34.10,352.85,14.84
1696923449.16,2.00,34.10,352.85,14.84
1696923450.66,0.00,33.80,352.85,14.84
1696923452.16,2.00,33.90,352.85,14.84
1696923453.67,0.00,33.90,352.85,14.84
1696923455.17,12.10,33.90,352.85,14.84
1696923456.67,2.00,33.90,352.85,14.84
1696923458.18,2.00,33.90,352.85,14.84
1696923459.68,0.00,33.90,352.85,14.84
1696923461.18,6.10,34.00,352.85,14.84
1696923462.68,0.00,34.00,352.85,14.84
1696923464.19,5.90,34.00,352.85,14.84
1696923465.69,4.00,34.00,352.85,14.84
1696923467.19,4.00,34.00,352.85,14.84
1696923468.69,0.00,34.00,352.85,14.84
1696923470.20,10.20,34.10,352.85,14.84
1696923471.70,2.00,34.10,352.85,14.84
1696923473.20,22.60,34.10,352.85,14.84
1696923474.71,2.00,34.10,352.85,14.84
1696923476.21,6.00,34.10,352.85,14.84
1696923477.71,0.00,34.10,352.85,14.84
1696923479.21,5.90,34.10,352.85,14.84
1696923480.72,2.00,34.10,352.85,14.84
1696923482.22,2.00,33.80,352.85,14.84
1696923483.72,0.00,33.80,352.85,14.84
1696923485.23,12.10,33.90,352.85,14.84
1696923486.73,0.00,33.90,352.85,14.84
1696923488.23,2.00,33.90,352.85,14.84
1696923489.73,0.00,33.90,352.85,14.84
1696923491.24,8.20,33.90,352.85,14.84
1696923492.74,0.00,33.90,352.85,14.84
1696923494.24,6.00,34.00,352.85,14.84
1696923495.75,2.00,34.00,352.85,14.84
1696923497.25,4.00,34.10,352.85,14.84
1696923498.75,0.00,34.10,352.85,14.84
1696923500.25,8.30,34.10,352.85,14.84
1696923501.76,2.00,34.10,352.85,14.84
1696923503.26,4.00,34.00,352.85,14.84
1696923504.76,2.00,34.00,352.85,14.84
1696923506.27,8.10,34.10,352.85,14.84
1696923507.77,2.00,34.00,352.85,14.84
1696923509.27,4.00,34.00,352.85,14.84
1696923510.78,2.00,33.80,352.85,14.84
1696923512.28,5.90,33.90,352.85,14.84
1696923513.78,0.00,33.90,352.85,14.84
1696923515.28,14.00,34.00,352.85,14.84
1696923516.79,0.00,34.10,352.85,14.84
1696923518.29,5.90,34.10,352.85,14.84
1696923519.79,2.00,33.90,352.85,14.84
1696923521.29,8.00,34.00,352.85,14.84
1696923522.80,0.00,34.00,352.85,14.84
1696923524.30,6.00,34.00,352.85,14.84
1696923525.80,2.00,34.10,352.85,14.84
1696923527.30,6.00,34.00,352.85,14.84
1696923528.81,0.00,34.10,352.85,14.84
1696923530.31,12.10,34.10,352.85,14.84
1696923531.81,0.00,34.10,352.85,14.84
1696923533.31,4.00,34.10,352.85,14.84
1696923534.82,2.00,34.10,352.85,14.84
1696923536.32,9.80,34.10,352.85,14.84
1696923537.82,2.00,34.20,352.85,14.84
1696923539.32,6.00,33.90,352.85,14.84
1696923540.83,0.00,34.00,352.85,14.84
1696923542.33,22.60,34.00,352.85,14.84
1696923543.83,0.00,34.00,352.85,14.84
1696923545.33,17.60,34.00,352.85,14.84
1696923546.84,0.00,34.10,352.85,14.84
1696923548.34,2.00,34.10,352.85,14.84
1696923549.84,2.00,34.10,352.85,14.84
1696923551.35,6.10,34.10,352.85,14.84
1696923552.85,2.00,34.10,352.85,14.84
1696923554.35,2.00,34.10,352.85,14.84
1696923555.85,0.00,34.10,352.85,14.84
1696923557.36,4.00,34.10,352.85,14.84
1696923558.86,0.00,34.10,352.85,14.84
1696923560.36,10.00,34.10,352.85,14.84
1696923561.87,2.00,34.10,352.85,14.84
1696923563.37,4.00,34.10,352.85,14.84
1696923564.87,2.00,34.10,352.85,14.84
1696923566.37,8.10,33.90,352.85,14.84
1696923567.88,2.00,33.90,352.85,14.84
1696923569.38,4.10,34.00,352.85,14.84
1696923570.88,2.00,34.00,352.85,14.84
1696923572.38,3.90,34.10,352.85,14.84
1696923573.89,2.00,34.10,352.85,14.84
1696923575.39,4.00,34.10,352.85,14.84
1696923576.89,0.00,34.10,352.85,14.84
1696923578.40,6.00,33.80,352.85,14.84
1696923579.90,8.00,33.80,352.85,14.84
1696923581.40,6.00,33.90,352.85,14.84
1696923582.90,2.00,33.90,352.85,14.84
1696923584.41,4.00,33.90,352.85,14.84
1696923585.91,2.00,34.00,352.85,14.84
1696923587.41,3.90,34.00,352.85,14.84
1696923588.91,0.00,33.90,352.85,14.84
1696923590.42,2.00,33.70,352.85,14.84
1696923591.92,2.00,33.80,352.85,14.84
1696923593.42,6.00,33.80,352.85,14.84
1696923594.92,8.10,33.80,352.85,14.84
1696923596.43,2.00,33.90,352.85,14.84
1696923597.93,0.00,33.90,352.85,14.84
1696923599.43,2.00,34.00,352.85,14.84
1696923600.93,6.00,34.00,352.85,14.84
1696923602.44,9.80,34.00,352.85,14.84
1696923603.94,0.00,34.00,352.85,14.84
1696923605.44,4.00,33.80,352.85,14.84
1696923606.95,2.00,33.90,352.85,14.84
1696923608.45,7.80,33.90,352.85,14.84
1696923609.95,8.00,34.00,352.85,14.84
1696923611.45,20.60,34.00,352.85,14.84
1696923612.96,0.00,34.00,352.85,14.84
1696923614.46,4.00,34.00,352.85,14.84
1696923615.96,4.00,34.00,352.85,14.84
1696923617.46,4.00,34.00,352.85,14.84
